"eeg0","eeg1","eeg2","eeg3"
-274.4140625,-666.50390625,-728.02734375,-359.375
-824.70703125,898.92578125,-637.6953125,-879.39453125
595.21484375,799.31640625,-546.875,739.74609375
-1000.0,-735.3515625,-685.546875,-861.81640625
-618.1640625,-1000.0,-854.98046875,-874.0234375
926.7578125,277.83203125,-709.47265625,675.78125
-908.69140625,-846.19140625,-526.85546875,-838.8671875
-284.66796875,-109.86328125,-541.9921875,-145.5078125
-1000.0,-1000.0,-754.39453125,-1000.0
248.53515625,-163.57421875,-767.08984375,27.34375
-758.30078125,-805.6640625,-529.296875,-762.20703125
186.03515625,207.03125,-390.13671875,201.66015625
-1000.0,-1000.0,-648.92578125,-1000.0
-253.41796875,-377.9296875,-797.8515625,-273.92578125
-790.0390625,-857.91015625,-551.26953125,-803.7109375
280.76171875,432.12890625,-320.3125,414.55078125
-1000.0,-1000.0,-591.30859375,-1000.0
-292.96875,-778.3203125,-884.27734375,-474.609375
-856.93359375,757.32421875,-625.0,-952.63671875
728.515625,924.31640625,-285.64453125,887.20703125
-896.484375,-561.5234375,-549.8046875,-656.73828125
-753.41796875,-1000.0,-895.99609375,-1000.0
814.94140625,118.65234375,-670.41015625,529.296875
-858.3984375,-815.91796875,-315.4296875,-855.46875
-151.85546875,20.99609375,-486.81640625,-101.07421875
-1000.0,-1000.0,-847.16796875,-1000.0
104.4921875,-211.42578125,-702.63671875,-87.890625
-753.90625,-806.640625,-412.109375,-772.4609375
193.84765625,248.53515625,-518.06640625,211.9140625
-1000.0,-1000.0,-812.5,-1000.0
-274.4140625,-466.30859375,-746.09375,-274.90234375
-801.26953125,-910.64453125,-534.66796875,-813.4765625
396.97265625,552.734375,-557.6171875,518.5546875
-1000.0,-998.53515625,-729.4921875,-1000.0
-413.0859375,-903.3203125,-828.61328125,-561.5234375
-923.33984375,591.796875,-676.7578125,983.88671875
862.3046875,-976.5625,-436.03515625,997.0703125
-704.58984375,-401.85546875,-574.21875,-453.125
-921.38671875,-1000.0,-768.06640625,-1000.0
623.53515625,-14.16015625,-671.875,297.36328125
-812.98828125,-804.19921875,-567.87109375,-770.99609375
-35.64453125,118.1640625,-570.80078125,106.93359375
-1000.0,-1000.0,-734.86328125,-1000.0
-15.625,-258.30078125,-775.390625,-226.07421875
-759.765625,-812.98828125,-597.16796875,-791.9921875
203.61328125,295.8984375,-488.76953125,226.5625
-1000.0,-1000.0,-694.82421875,-1000.0
-275.87890625,-554.19921875,-803.22265625,-271.97265625
-811.5234375,-982.421875,-580.56640625,-828.125
498.53515625,651.3671875,-341.796875,615.234375
-1000.0,-892.08984375,-538.0859375,-1000.0
-529.78515625,-1000.0,-868.1640625,-721.19140625
997.55859375,411.62109375,-687.01171875,842.7734375
991.2109375,-891.6015625,-461.9140625,-887.6953125
-495.60546875,-236.328125,-601.5625,-254.8828125
-1000.0,-1000.0,-845.21484375,-1000.0
440.91796875,-100.5859375,-731.4453125,133.30078125
-779.296875,-802.734375,-466.796875,-758.30078125
97.65625,176.26953125,-520.5078125,193.359375
-1000.0,-1000.0,-798.33984375,-1000.0
-145.99609375,-320.80078125,-784.1796875,-270.5078125
-771.484375,-832.51953125,-349.12109375,-796.38671875
214.84375,362.79296875,-260.25390625,312.01171875
-1000.0,-1000.0,-742.67578125,-1000.0
-274.4140625,-686.03515625,-806.15234375,-361.328125
-825.68359375,875.9765625,-493.65234375,-882.8125
599.609375,809.08203125,-434.08203125,756.34765625
-1000.0,-720.703125,-700.1953125,-845.21484375
-628.90625,-1000.0,-814.453125,-871.58203125
916.9921875,248.53515625,-655.76171875,681.640625
-898.4375,-838.37890625,-527.83203125,-836.9140625
-268.06640625,-84.9609375,-617.1875,-130.859375
-1000.0,-1000.0,-762.6953125,-1000.0
241.2109375,-167.96875,-690.91796875,26.3671875
-757.8125,-803.7109375,-525.390625,-761.23046875
186.5234375,213.8671875,-564.453125,201.66015625
-1000.0,-1000.0,-723.6328125,-1000.0
-261.23046875,-382.8125,-730.46875,-273.92578125
-792.96875,-859.375,-603.515625,-804.19921875
292.96875,446.2890625,-531.25,420.8984375
-1000.0,-1000.0,-730.95703125,-1000.0
-312.01171875,-795.8984375,-827.1484375,-483.88671875
-863.76953125,739.2578125,-650.390625,-955.56640625
735.3515625,928.7109375,-477.5390625,887.20703125
-888.18359375,-554.6875,-603.515625,-656.73828125
-771.484375,-1000.0,-801.26953125,-1000.0
794.921875,102.05078125,-703.125,493.1640625
-854.00390625,-817.3828125,-474.609375,-793.9453125
-144.53125,20.99609375,-429.19921875,20.01953125
-1000.0,-1000.0,-756.8359375,-1000.0
97.16796875,-214.35546875,-808.10546875,-99.609375
-753.90625,-807.6171875,-483.88671875,-769.53125
194.82421875,245.60546875,-391.6015625,211.9140625
-1000.0,-1000.0,-760.7421875,-1000.0
-274.4140625,-467.7734375,-837.890625,-274.90234375
-801.7578125,-912.109375,-550.78125,-814.453125
405.2734375,549.31640625,-410.15625,523.4375
-1000.0,-999.51171875,-665.0390625,-1000.0
-418.9453125,-906.25,-864.2578125,-584.47265625
-930.17578125,576.171875,-550.78125,969.23828125
883.30078125,-953.61328125,-309.08203125,-992.67578125
-705.078125,-390.625,-622.55859375,-471.6796875
-871.58203125,-1000.0,-822.265625,-1000.0
704.1015625,64.453125,-665.0390625,373.53515625
-820.80078125,-814.94140625,-485.3515625,-779.78515625
-12.20703125,127.9296875,-593.26171875,126.46484375
-1000.0,-1000.0,-813.96484375,-1000.0
1.953125,-254.39453125,-713.8671875,-188.4765625
-866.2109375,-873.53515625,-477.05078125,-895.01953125
23.92578125,212.40234375,-458.984375,44.43359375
-1000.0,-1000.0,-696.77734375,-1000.0
-273.92578125,-580.56640625,-737.79296875,-270.5078125
-818.359375,987.3046875,-567.87109375,-833.49609375
508.7890625,692.3828125,-530.2734375,614.74609375
-1000.0,-860.3515625,-649.90234375,-1000.0
-534.66796875,-1000.0,-771.97265625,-728.515625
993.65234375,409.1796875,-693.84765625,830.56640625
-999.0234375,-888.18359375,-495.1171875,-880.859375
-475.5859375,-223.14453125,-588.8671875,-236.328125
-1000.0,-1000.0,-802.24609375,-1000.0
421.875,-115.72265625,-710.9375,132.32421875
-776.3671875,-804.19921875,-476.5625,-756.34765625
106.93359375,178.22265625,-442.3828125,193.359375
-1000.0,-1000.0,-703.125,-1000.0
-148.4375,-323.2421875,-800.78125,-271.484375
-771.484375,-833.49609375,-578.125,-796.875
214.84375,364.74609375,-452.1484375,334.9609375
-1000.0,-1000.0,-699.70703125,-1000.0
-273.92578125,-673.828125,-843.75,-385.25390625
-826.66015625,881.8359375,-622.0703125,-889.16015625
608.88671875,827.63671875,-442.3828125,758.30078125
-1000.0,-692.3828125,-633.30078125,-843.26171875
-633.7890625,-1000.0,-809.5703125,-882.8125
914.55078125,244.62890625,-675.29296875,661.1328125
-896.97265625,-840.33203125,-297.36328125,-831.0546875
-254.8828125,-83.49609375,-408.69140625,-107.421875
-1000.0,-1000.0,-870.1171875,-1000.0
218.26171875,-176.26953125,-716.30859375,9.27734375
-755.859375,-805.6640625,-322.75390625,-761.23046875
187.98828125,216.30859375,-442.3828125,203.125
-1000.0,-1000.0,-830.56640625,-1000.0
-270.5078125,-395.5078125,-774.90234375,-274.4140625
-795.41015625,-866.2109375,-554.6875,-804.19921875
301.26953125,451.171875,-523.4375,427.734375
-1000.0,-1000.0,-736.328125,-1000.0
-322.75390625,-822.265625,-755.859375,-482.91015625
-868.65234375,701.171875,-567.87109375,-953.61328125
743.1640625,951.171875,-531.25,884.765625
-878.90625,-526.3671875,-653.80859375,-651.3671875
-783.69140625,-1000.0,-808.10546875,-1000.0
780.2734375,90.33203125,-708.984375,466.796875
-848.6328125,-812.5,-530.76171875,-791.015625
-127.44140625,41.50390625,-601.07421875,23.92578125
-1000.0,-1000.0,-791.50390625,-1000.0
86.9140625,-219.7265625,-752.44140625,-108.3984375
-753.90625,-807.12890625,-526.85546875,-770.99609375
194.82421875,251.953125,-491.69921875,212.890625
-1000.0,-1000.0,-714.35546875,-1000.0
-274.90234375,-473.6328125,-767.08984375,-274.90234375
-802.24609375,-917.96875,-613.76953125,-815.4296875
415.52734375,569.82421875,-475.5859375,530.2734375
-1000.0,-983.3984375,-631.34765625,-1000.0
-429.6875,-913.57421875,-836.9140625,-601.07421875
-934.08203125,568.84765625,-672.8515625,955.078125
885.25390625,-969.7265625,-408.203125,-979.98046875
-674.31640625,-370.60546875,-546.38671875,-420.8984375
-936.03515625,-1000.0,-835.9375,-1000.0
605.95703125,-32.2265625,-739.74609375,271.97265625
-809.08203125,-806.15234375,-336.9140625,-766.6015625
-7.32421875,116.69921875,-342.28515625,141.6015625
-1000.0,-1000.0,-828.61328125,-1000.0
-55.6640625,-272.94921875,-787.109375,-243.1640625
-764.16015625,-818.84765625,-472.16796875,-793.45703125
207.03125,305.6640625,-471.6796875,228.515625
-1000.0,-1000.0,-779.78515625,-1000.0
-277.34375,-576.66015625,-801.7578125,-289.0625
-806.640625,990.72265625,-597.16796875,-828.61328125
499.51171875,699.70703125,-503.41796875,605.46875
-1000.0,-836.9140625,-680.6640625,-982.91015625
-448.73046875,-1000.0,-804.6875,-660.15625
977.5390625,384.27734375,-638.18359375,854.00390625
-985.83984375,-885.25390625,-436.03515625,-936.03515625
-446.2890625,-213.37890625,-567.87109375,-307.12890625
-1000.0,-1000.0,-801.26953125,-1000.0
408.203125,-129.8828125,-615.234375,131.8359375
-774.4140625,-805.6640625,-444.82421875,-758.30078125
123.046875,186.03515625,-595.21484375,192.87109375
-1000.0,-1000.0,-776.3671875,-1000.0
-173.33984375,-330.56640625,-694.82421875,-271.484375
-775.87890625,-836.42578125,-577.1484375,-797.36328125
217.28515625,378.90625,-563.4765625,332.51953125
-1000.0,-1000.0,-736.81640625,-1000.0
-273.4375,-697.265625,-786.62109375,-392.578125
-826.66015625,863.76953125,-615.72265625,-892.08984375
609.375,828.125,-511.71875,758.30078125
-1000.0,-693.359375,-602.5390625,-840.33203125
-641.6015625,-1000.0,-758.30078125,-896.97265625
907.71484375,228.515625,-713.37890625,641.11328125
-892.578125,-838.37890625,-498.53515625,-827.1484375
-242.1875,-77.1484375,-565.91796875,-98.14453125
-1000.0,-1000.0,-820.80078125,-1000.0
209.9609375,-179.19921875,-767.08984375,0.48828125
-754.8828125,-805.6640625,-508.30078125,-762.20703125
187.98828125,216.796875,-479.00390625,203.61328125
-1000.0,-1000.0,-748.046875,-1000.0
-270.99609375,-394.04296875,-777.83203125,-274.4140625
-795.41015625,-865.234375,-543.45703125,-805.17578125
310.546875,452.63671875,-257.32421875,436.03515625
-1000.0,-1000.0,-546.38671875,-1000.0
-327.1484375,-815.4296875,-867.67578125,-507.32421875
-872.0703125,708.0078125,-579.58984375,-968.26171875
756.34765625,951.171875,-281.25,899.4140625
-861.81640625,-519.04296875,-556.15234375,-631.8359375
-795.8984375,-1000.0,-867.1875,-1000.0
767.578125,74.21875,-682.12890625,446.77734375
-843.75,-811.5234375,-483.88671875,-787.109375
-111.81640625,50.29296875,-573.2421875,40.0390625
-1000.0,-1000.0,-808.10546875,-1000.0
82.03125,-224.609375,-700.1953125,-115.234375
-752.9296875,-807.6171875,-437.98828125,-770.99609375
195.3125,259.27734375,-531.25,213.37890625
-1000.0,-1000.0,-777.34375,-1000.0
-274.90234375,-486.328125,-773.4375,-274.90234375
-803.22265625,-926.26953125,-609.86328125,-815.91796875
419.921875,575.68359375,-547.8515625,530.2734375
-1000.0,-974.12109375,-697.75390625,-1000.0
-438.4765625,-930.17578125,-801.7578125,-605.95703125
-942.87109375,546.38671875,-670.41015625,944.82421875
901.85546875,-947.75390625,-458.49609375,-961.42578125
-649.90234375,-351.07421875,-581.0546875,-384.27734375
-942.3828125,-1000.0,-750.48828125,-1000.0
596.19140625,-33.203125,-666.9921875,254.8828125
-803.22265625,-801.7578125,-557.12890625,-763.671875
13.671875,138.671875,-554.19921875,152.83203125
-1000.0,-1000.0,-735.3515625,-1000.0
-41.9921875,-272.4609375,-768.06640625,-243.1640625
-759.27734375,-816.89453125,-580.078125,-792.48046875
205.078125,309.08203125,-523.4375,228.515625
-1000.0,-1000.0,-745.60546875,-1000.0
-275.87890625,-574.70703125,-786.62109375,-291.9921875
-813.4765625,-984.86328125,-573.73046875,-838.8671875
518.06640625,678.22265625,-348.14453125,631.8359375
-1000.0,-865.72265625,-507.8125,-1000.0
-545.8984375,-1000.0,-859.375,-745.60546875
978.02734375,377.44140625,-693.359375,810.546875
-971.19140625,-875.0,-381.34765625,-872.0703125
-425.29296875,-192.3828125,-535.64453125,-210.44921875
-1000.0,-1000.0,-856.93359375,-1000.0
405.76171875,-119.62890625,-729.00390625,112.3046875
-772.94921875,-802.24609375,-474.12109375,-756.34765625
134.765625,187.98828125,-543.9453125,194.82421875
-1000.0,-1000.0,-794.921875,-1000.0
-182.6171875,-336.9140625,-774.90234375,-271.97265625
-776.85546875,-838.8671875,-380.37109375,-798.33984375
218.26171875,382.32421875,-308.59375,335.9375
-1000.0,-1000.0,-745.60546875,-1000.0
-273.4375,-710.9375,-790.52734375,-404.78515625
-828.125,844.23828125,-484.375,-900.87890625
618.1640625,844.7265625,-407.2265625,773.92578125
-1000.0,-673.33984375,-687.01171875,-826.66015625
-644.04296875,-1000.0,-817.87109375,-892.08984375
905.2734375,217.28515625,-662.59765625,648.92578125
-890.13671875,-831.0546875,-492.67578125,-827.63671875
-223.6328125,-55.6640625,-602.5390625,-91.30859375
-1000.0,-1000.0,-768.06640625,-1000.0
186.03515625,-186.5234375,-678.7109375,-6.8359375
-753.90625,-805.6640625,-548.33984375,-762.6953125
188.96484375,221.19140625,-566.89453125,204.1015625
-1000.0,-1000.0,-769.04296875,-1000.0
-270.99609375,-406.25,-791.015625,-274.4140625
-795.8984375,-872.0703125,-602.5390625,-805.6640625
315.4296875,465.8203125,-486.81640625,436.03515625
-1000.0,-1000.0,-669.921875,-1000.0
-343.75,-831.0546875,-827.63671875,-517.578125
-859.86328125,713.37890625,-670.41015625,-960.44921875
711.9140625,910.64453125,-486.328125,869.140625
-937.01171875,-586.42578125,-602.05078125,-683.59375
-787.59765625,-1000.0,-810.546875,-1000.0
